Study Name	PremaTech_CVD_SiC_HeandSi
Sample Name	2025-10-31
Run Name	spot04
Operator	Keshav
Date	10/31/2025
Time	17:43
Sign	POS
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	171
dt	50.000001E-12
time stamp (ms)	8:48:45 PM
	
Time	Amplitude
0.000000E+0	-5.070217E-4
5.000000E-11	-5.361418E-4
1.000000E-10	-5.738267E-4
1.500000E-10	-6.063728E-4
2.000000E-10	-6.286411E-4
2.500000E-10	-6.406318E-4
3.000000E-10	-6.457706E-4
3.500000E-10	-6.389188E-4
4.000000E-10	-6.235023E-4
4.500000E-10	-6.046598E-4
5.000000E-10	-5.823915E-4
5.500000E-10	-5.464195E-4
6.000000E-10	-5.104476E-4
6.500000E-10	-4.761886E-4
7.000000E-10	-4.419296E-4
7.500000E-10	-4.059576E-4
8.000000E-10	-3.819763E-4
8.500000E-10	-3.699857E-4
9.000000E-10	-3.614209E-4
9.500000E-10	-3.562821E-4
1.000000E-9	-3.545691E-4
1.050000E-9	-3.528562E-4
1.100000E-9	-3.460044E-4
1.150000E-9	-3.323008E-4
1.200000E-9	-2.980418E-4
1.250000E-9	-2.517921E-4
1.300000E-9	-2.055424E-4
1.350000E-9	-1.678575E-4
1.400000E-9	-1.267467E-4
1.450000E-9	-9.248774E-5
1.500000E-9	-8.392299E-5
1.550000E-9	-1.027654E-4
1.600000E-9	-1.318856E-4
1.650000E-9	-1.747093E-4
1.700000E-9	-2.449403E-4
1.750000E-9	-3.391526E-4
1.800000E-9	-4.419296E-4
1.850000E-9	-5.395677E-4
1.900000E-9	-6.269282E-4
1.950000E-9	-6.971591E-4
2.000000E-9	-7.399829E-4
2.050000E-9	-7.553994E-4
2.100000E-9	-7.485476E-4
2.150000E-9	-7.279922E-4
2.200000E-9	-7.022980E-4
2.250000E-9	-6.663260E-4
2.300000E-9	-6.149375E-4
2.350000E-9	-5.566972E-4
2.400000E-9	-5.121605E-4
2.450000E-9	-4.779015E-4
2.500000E-9	-4.436425E-4
2.550000E-9	-4.076706E-4
2.600000E-9	-3.836893E-4
2.650000E-9	-3.699857E-4
2.700000E-9	-3.648468E-4
2.750000E-9	-3.665598E-4
2.800000E-9	-3.699857E-4
2.850000E-9	-3.682727E-4
2.900000E-9	-3.751245E-4
2.950000E-9	-3.836893E-4
3.000000E-9	-3.888281E-4
3.050000E-9	-3.888281E-4
3.100000E-9	-3.785504E-4
3.150000E-9	-3.614209E-4
3.200000E-9	-3.425785E-4
3.250000E-9	-3.288749E-4
3.300000E-9	-3.134583E-4
3.350000E-9	-2.980418E-4
3.400000E-9	-2.911900E-4
3.450000E-9	-2.929029E-4
3.500000E-9	-2.980418E-4
3.550000E-9	-3.117454E-4
3.600000E-9	-3.323008E-4
3.650000E-9	-3.545691E-4
3.700000E-9	-3.836893E-4
3.750000E-9	-4.213742E-4
3.800000E-9	-4.641979E-4
3.850000E-9	-4.984569E-4
3.900000E-9	-5.138735E-4
3.950000E-9	-5.190123E-4
4.000000E-9	-5.275771E-4
4.050000E-9	-5.224382E-4
4.100000E-9	-4.984569E-4
4.150000E-9	-4.796145E-4
4.200000E-9	-4.693368E-4
4.250000E-9	-4.487814E-4
4.300000E-9	-4.248001E-4
4.350000E-9	-4.110965E-4
4.400000E-9	-3.991058E-4
4.450000E-9	-3.802634E-4
4.500000E-9	-3.665598E-4
4.550000E-9	-3.597080E-4
4.600000E-9	-3.545691E-4
4.650000E-9	-3.511432E-4
4.700000E-9	-3.391526E-4
4.750000E-9	-3.203101E-4
4.800000E-9	-3.151713E-4
4.850000E-9	-3.168842E-4
4.900000E-9	-3.048936E-4
4.950000E-9	-2.894770E-4
5.000000E-9	-2.980418E-4
5.050000E-9	-3.254490E-4
5.100000E-9	-3.494303E-4
5.150000E-9	-3.734116E-4
5.200000E-9	-4.110965E-4
5.250000E-9	-4.522073E-4
5.300000E-9	-4.916051E-4
5.350000E-9	-5.310030E-4
5.400000E-9	-5.635490E-4
5.450000E-9	-5.823915E-4
5.500000E-9	-5.978080E-4
5.550000E-9	-6.149375E-4
5.600000E-9	-6.252152E-4
5.650000E-9	-6.372059E-4
5.700000E-9	-6.629001E-4
5.750000E-9	-6.868814E-4
5.800000E-9	-7.057239E-4
5.850000E-9	-7.211404E-4
5.900000E-9	-7.245663E-4
5.950000E-9	-7.040109E-4
6.000000E-9	-6.663260E-4
6.050000E-9	-6.166505E-4
6.100000E-9	-5.481325E-4
6.150000E-9	-4.624850E-4
6.200000E-9	-3.768375E-4
6.250000E-9	-2.946159E-4
6.300000E-9	-2.158201E-4
6.350000E-9	-1.541539E-4
6.400000E-9	-1.147561E-4
6.450000E-9	-1.113302E-4
6.500000E-9	-1.421633E-4
6.550000E-9	-1.952647E-4
6.600000E-9	-2.672086E-4
6.650000E-9	-3.648468E-4
6.700000E-9	-4.727627E-4
6.750000E-9	-5.652620E-4
6.800000E-9	-6.389188E-4
6.850000E-9	-7.005850E-4
6.900000E-9	-7.314181E-4
6.950000E-9	-7.279922E-4
7.000000E-9	-7.040109E-4
7.050000E-9	-6.611872E-4
7.100000E-9	-5.909562E-4
7.150000E-9	-5.070217E-4
7.200000E-9	-4.248001E-4
7.250000E-9	-3.511432E-4
7.300000E-9	-2.911900E-4
7.350000E-9	-2.432273E-4
7.400000E-9	-2.123942E-4
7.450000E-9	-2.055424E-4
7.500000E-9	-2.192460E-4
7.550000E-9	-2.432273E-4
7.600000E-9	-2.740604E-4
7.650000E-9	-3.117454E-4
7.700000E-9	-3.511432E-4
7.750000E-9	-3.888281E-4
7.800000E-9	-4.230871E-4
7.850000E-9	-4.573461E-4
7.900000E-9	-4.881792E-4
7.950000E-9	-5.087346E-4
8.000000E-9	-5.087346E-4
8.050000E-9	-4.933181E-4
8.100000E-9	-4.727627E-4
8.150000E-9	-4.419296E-4
8.200000E-9	-3.956799E-4
8.250000E-9	-3.425785E-4
8.300000E-9	-2.929029E-4
8.350000E-9	-2.466532E-4
8.400000E-9	-2.055424E-4
8.450000E-9	-1.781352E-4
8.500000E-9	-1.678575E-4
8.550000E-9	-1.747093E-4
8.600000E-9	-2.072554E-4
8.650000E-9	-2.586439E-4
8.700000E-9	-3.185972E-4
8.750000E-9	-3.854022E-4
8.800000E-9	-4.522073E-4
8.850000E-9	-5.018828E-4
8.900000E-9	-5.310030E-4
8.950000E-9	-5.464195E-4
9.000000E-9	-5.395677E-4
9.050000E-9	-5.035958E-4
9.100000E-9	-4.607720E-4
9.150000E-9	-4.230871E-4
9.200000E-9	-3.854022E-4
9.250000E-9	-3.442914E-4
9.300000E-9	-3.151713E-4
9.350000E-9	-3.014677E-4
9.400000E-9	-3.031806E-4
9.450000E-9	-3.203101E-4
9.500000E-9	-3.477173E-4
9.550000E-9	-3.785504E-4
