Study Name	Tungsten_Calibration
Sample Name	2025-11-07
Run Name	spot00
Operator	Keshav
Date	11/7/2025
Time	16:27
Sign	NEG
Grating Spacing	08.80um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	3
dt	50.000001E-12
time stamp (ms)	4:30:19 PM
	
Time	Amplitude
0.000000E+0	-4.248083E-4
5.000000E-11	-3.699941E-4
1.000000E-10	-3.014763E-4
1.500000E-10	-2.329585E-4
2.000000E-10	-1.473112E-4
2.500000E-10	-4.453454E-5
3.000000E-10	5.139038E-5
3.500000E-10	1.130564E-4
4.000000E-10	1.541671E-4
4.500000E-10	1.712965E-4
5.000000E-10	1.644448E-4
5.500000E-10	1.233341E-4
6.000000E-10	6.166805E-5
6.500000E-10	-1.027564E-5
7.000000E-10	-7.536756E-5
7.500000E-10	-1.336077E-4
8.000000E-10	-1.815701E-4
8.500000E-10	-2.089773E-4
9.000000E-10	-2.192549E-4
9.500000E-10	-2.226808E-4
1.000000E-9	-2.226808E-4
1.050000E-9	-2.329585E-4
1.100000E-9	-2.535138E-4
1.150000E-9	-2.809210E-4
1.200000E-9	-3.083281E-4
1.250000E-9	-3.494388E-4
1.300000E-9	-3.836977E-4
1.350000E-9	-4.111048E-4
1.400000E-9	-4.350860E-4
1.450000E-9	-4.522155E-4
1.500000E-9	-4.248083E-4
1.550000E-9	-3.734200E-4
1.600000E-9	-3.186058E-4
1.650000E-9	-2.603656E-4
1.700000E-9	-1.918478E-4
1.750000E-9	-1.267559E-4
1.800000E-9	-8.564523E-5
1.850000E-9	-7.194167E-5
1.900000E-9	-9.592290E-5
1.950000E-9	-1.575889E-4
2.000000E-9	-2.261067E-4
2.050000E-9	-2.946245E-4
2.100000E-9	-3.802718E-4
2.150000E-9	-4.693449E-4
2.200000E-9	-5.241592E-4
2.250000E-9	-5.549922E-4
2.300000E-9	-5.823993E-4
2.350000E-9	-5.755475E-4
2.400000E-9	-5.173074E-4
2.450000E-9	-4.556414E-4
2.500000E-9	-4.145307E-4
2.550000E-9	-3.734200E-4
2.600000E-9	-3.288834E-4
2.650000E-9	-3.014763E-4
2.700000E-9	-2.877727E-4
2.750000E-9	-2.911986E-4
2.800000E-9	-3.117540E-4
2.850000E-9	-3.323093E-4
2.900000E-9	-3.425870E-4
2.950000E-9	-3.460129E-4
3.000000E-9	-3.357352E-4
3.050000E-9	-3.049022E-4
3.100000E-9	-2.637915E-4
3.150000E-9	-2.261067E-4
3.200000E-9	-1.781443E-4
3.250000E-9	-1.164782E-4
3.300000E-9	-6.508989E-5
3.350000E-9	-3.768276E-5
3.400000E-9	-2.055331E-5
3.450000E-9	-3.423864E-6
3.500000E-9	6.853807E-6
3.550000E-9	6.853807E-6
3.600000E-9	-3.423864E-6
3.650000E-9	-2.055331E-5
3.700000E-9	-3.768276E-5
3.750000E-9	-5.481222E-5
3.800000E-9	-7.194167E-5
3.850000E-9	-9.592290E-5
3.900000E-9	-1.267559E-4
3.950000E-9	-1.370336E-4
4.000000E-9	-1.473112E-4
4.050000E-9	-1.849960E-4
4.100000E-9	-2.192549E-4
4.150000E-9	-2.226808E-4
4.200000E-9	-2.261067E-4
4.250000E-9	-2.500880E-4
4.300000E-9	-2.500880E-4
4.350000E-9	-2.226808E-4
4.400000E-9	-1.952737E-4
4.450000E-9	-1.712925E-4
4.500000E-9	-1.438854E-4
4.550000E-9	-1.199041E-4
4.600000E-9	-8.907112E-5
4.650000E-9	-6.508989E-5
4.700000E-9	-6.851578E-5
4.750000E-9	-8.221934E-5
4.800000E-9	-8.564523E-5
4.850000E-9	-9.592290E-5
4.900000E-9	-1.267559E-4
4.950000E-9	-1.678666E-4
5.000000E-9	-2.021255E-4
5.050000E-9	-2.329585E-4
5.100000E-9	-2.672174E-4
5.150000E-9	-2.911986E-4
5.200000E-9	-2.946245E-4
5.250000E-9	-2.911986E-4
5.300000E-9	-2.911986E-4
5.350000E-9	-2.809210E-4
5.400000E-9	-2.500880E-4
5.450000E-9	-2.124032E-4
5.500000E-9	-1.541630E-4
5.550000E-9	-8.564523E-5
5.600000E-9	-2.740509E-5
5.650000E-9	3.427916E-6
5.700000E-9	2.055737E-5
5.750000E-9	3.083504E-5
5.800000E-9	2.740915E-5
5.850000E-9	-3.423864E-6
5.900000E-9	-5.138633E-5
5.950000E-9	-9.934879E-5
6.000000E-9	-1.404595E-4
6.050000E-9	-1.712925E-4
6.100000E-9	-1.747184E-4
6.150000E-9	-1.473112E-4
6.200000E-9	-9.592290E-5
6.250000E-9	-2.055331E-5
6.300000E-9	8.222339E-5
6.350000E-9	1.952778E-4
6.400000E-9	3.049062E-4
6.450000E-9	4.042571E-4
6.500000E-9	4.693490E-4
6.550000E-9	4.933302E-4
6.600000E-9	5.001820E-4
6.650000E-9	4.830525E-4
6.700000E-9	4.248124E-4
6.750000E-9	3.357393E-4
6.800000E-9	2.363884E-4
6.850000E-9	1.301859E-4
6.900000E-9	2.740915E-5
6.950000E-9	-5.823811E-5
7.000000E-9	-1.404595E-4
7.050000E-9	-2.124032E-4
7.100000E-9	-2.569397E-4
7.150000E-9	-2.843469E-4
7.200000E-9	-3.117540E-4
7.250000E-9	-3.220316E-4
7.300000E-9	-3.254575E-4
7.350000E-9	-3.357352E-4
7.400000E-9	-3.323093E-4
7.450000E-9	-3.083281E-4
7.500000E-9	-2.877727E-4
7.550000E-9	-2.637915E-4
7.600000E-9	-2.158290E-4
